Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ,BlueSphereX,BlueSphereY,BlueSphereZ
13.71851,-22.91724,5.480774,18.40071,0,0,0,0,0,0
13.75185,-22.91724,5.480774,18.40071,0,0,0,0,0,0
13.78518,-22.9164,5.479904,18.40045,0,0,0,0,0,0
13.81851,-22.91597,5.479868,18.40206,0,0,0,0,0,0
13.85185,-22.91512,5.479868,18.40182,0,0,0,0,0,0
13.88518,-22.91384,5.479833,18.40319,0,0,0,0,0,0
13.91852,-22.913,5.479833,18.40295,0,0,0,0,0,0
13.95185,-22.91309,5.479357,18.4026,0,0,0,0,0,0
13.98518,-22.91301,5.478962,18.40292,0,0,0,0,0,0
14.01851,-22.91301,5.478963,18.40292,0,0,0,0,0,0
14.05185,-22.91258,5.478058,18.4045,0,0,0,0,0,0
14.08518,-22.9126,5.475443,18.40441,0,0,0,0,0,0
14.11852,-22.91025,5.474666,18.40373,0,0,0,0,0,0
14.15185,-22.91133,5.473667,18.40571,0,0,0,0,0,0
14.18518,-22.9109,5.472762,18.40729,0,0,0,0,0,0
14.21851,-22.91143,5.472319,18.40533,0,0,0,0,0,0
14.25185,-22.91176,5.471888,18.40751,0,0,0,0,0,0
14.28518,-22.91176,5.471888,18.40751,0,0,0,0,0,0
14.31851,-22.91176,5.471888,18.40751,0,0,0,0,0,0
14.35185,-22.9122,5.471053,18.40586,0,0,0,0,0,0
14.38518,-22.91146,5.468833,18.4052,0,0,0,0,0,0
14.41852,-22.91139,5.467566,18.40549,0,0,0,0,0,0
14.45185,-22.91163,5.466566,18.40722,0,0,0,0,0,0
14.48518,-22.91215,5.463434,18.40862,0,0,0,0,0,0
14.51851,-22.91209,5.461292,18.40887,0,0,0,0,0,0
14.55185,-22.91257,5.456973,18.40707,0,0,0,0,0,0
14.58518,-22.91291,5.452785,18.41179,0,0,0,0,0,0
14.61852,-22.91335,5.450995,18.41357,0,0,0,0,0,0
14.65185,-22.91659,5.448284,18.41433,0,0,0,0,0,0
14.68518,-22.91509,5.446623,18.41384,0,0,0,0,0,0
