Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ,BlueSphereX,BlueSphereY,BlueSphereZ
14.7,-23.45673,5.297852,16.59971,0,0,0,0,0,0
14.73333,-23.45672,5.297887,16.59974,0,0,0,0,0,0
14.76667,-23.45592,5.297791,16.59982,0,0,0,0,0,0
14.8,-23.45596,5.297857,16.59986,0,0,0,0,0,0
14.83333,-23.45596,5.297885,16.59988,0,0,0,0,0,0
14.86667,-23.45588,5.29793,16.59993,0,0,0,0,0,0
14.9,-23.45678,5.298081,16.59988,0,0,0,0,0,0
14.93333,-23.45676,5.298077,16.59988,0,0,0,0,0,0
14.96667,-23.45675,5.298064,16.59987,0,0,0,0,0,0
15,-23.45684,5.298051,16.59984,0,0,0,0,0,0
15.03333,-23.45677,5.29807,16.59987,0,0,0,0,0,0
15.06667,-23.45595,5.297917,16.59991,0,0,0,0,0,0
15.1,-23.45597,5.297944,16.59992,0,0,0,0,0,0
15.13333,-23.45687,5.298097,16.59987,0,0,0,0,0,0
15.16667,-23.45596,5.297958,16.59994,0,0,0,0,0,0
15.2,-23.45675,5.297859,16.59971,0,0,0,0,0,0
15.23333,-23.45673,5.297898,16.59975,0,0,0,0,0,0
15.26667,-23.45673,5.297945,16.59978,0,0,0,0,0,0
15.3,-23.45674,5.297975,16.5998,0,0,0,0,0,0
15.33333,-23.4569,5.299026,16.60057,0,0,0,0,0,0
15.36667,-23.45671,5.29781,16.59968,0,0,0,0,0,0
15.4,-23.45672,5.297884,16.59974,0,0,0,0,0,0
15.43333,-23.456,5.298906,16.60065,0,0,0,0,0,0
15.46667,-23.45673,5.297839,16.5997,0,0,0,0,0,0
15.5,-23.45672,5.297908,16.59975,0,0,0,0,0,0
15.53333,-23.45688,5.298965,16.60052,0,0,0,0,0,0
15.56667,-23.4567,5.297768,16.59965,0,0,0,0,0,0
15.6,-23.4568,5.297851,16.59969,0,0,0,0,0,0
15.63333,-23.45674,5.297906,16.59975,0,0,0,0,0,0
15.66667,-23.45682,5.297946,16.59976,0,0,0,0,0,0
15.7,-23.4569,5.299037,16.60057,0,0,0,0,0,0
15.73333,-23.4567,5.297768,16.59965,0,0,0,0,0,0
15.76667,-23.45653,5.296631,16.59883,0,0,0,0,0,0
15.8,-23.45609,5.298884,16.60061,0,0,0,0,0,0
15.83333,-23.45681,5.297772,16.59963,0,0,0,0,0,0
15.86667,-23.45672,5.297886,16.59974,0,0,0,0,0,0
15.9,-23.45673,5.297935,16.59977,0,0,0,0,0,0
15.93333,-23.45584,5.297813,16.59985,0,0,0,0,0,0
15.96667,-23.44021,5.264888,16.57913,0,0,0,0,0,0
16,-23.42793,5.190311,16.53254,0,0,0,0,0,0
16.03333,-23.38465,5.103289,16.49329,0,0,0,0,0,0
16.06667,-23.24405,4.833356,16.43541,0,0,0,0,0,0
16.1,-23.18452,4.778729,16.46854,0,0,0,0,0,0
16.13334,-23.11315,4.805059,16.5363,0,0,0,0,0,0
16.16667,-22.88592,4.988079,16.77043,0,0,0,0,0,0
16.2,-22.5861,5.102624,17.07388,0,0,0,0,0,0
16.23333,-22.54219,5.152811,17.15741,0,0,0,0,0,0
16.26667,-22.52475,5.481975,17.53512,0,0,0,0,0,0
16.3,-22.6019,5.605628,17.585,0,0,0,0,0,0
16.33333,-22.6122,5.648644,17.70961,0,0,0,0,0,0
16.36667,-22.79998,5.826806,17.75107,0,0,0,0,0,0
16.4,-22.84359,5.852791,17.92309,0,0,0,0,0,0
16.43333,-22.60553,5.636493,17.95824,0,0,0,0,0,0
16.46667,-22.71168,5.71532,18.10017,0,0,0,0,0,0
16.5,-22.83437,5.800386,18.15715,0,0,0,0,0,0
16.53333,-22.93147,5.877871,18.10286,0,0,0,0,0,0
16.56667,-22.9094,5.849977,18.16193,0,0,0,0,0,0
16.6,-22.93684,5.886754,18.07432,0,0,0,0,0,0
16.63334,-22.8403,5.833339,18.02362,0,0,0,0,0,0
16.66667,-22.6996,5.731119,17.91179,0,0,0,0,0,0
16.7,-22.71561,5.746261,17.87281,0,0,0,0,0,0
16.73333,-22.56758,5.559577,17.70774,0,0,0,0,0,0
16.76667,-22.42361,5.250849,17.54908,0,0,0,0,0,0
16.8,-22.3951,5.168923,17.5464,0,0,0,0,0,0
16.83333,-22.36993,5.06889,17.53771,0,0,0,0,0,0
