Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ,BlueSphereX,BlueSphereY,BlueSphereZ
28.3601,-23.12921,5.887243,17.81017,0,0,0,0,0,0
28.39343,-23.12221,5.889184,17.80402,0,0,0,0,0,0
28.42676,-23.11466,5.888591,17.8026,0,0,0,0,0,0
28.4601,-23.1067,5.8888,17.80021,0,0,0,0,0,0
28.49343,-23.10391,5.888464,17.80114,0,0,0,0,0,0
28.52676,-23.10087,5.8893,17.79872,0,0,0,0,0,0
28.5601,-23.10028,5.889299,17.79856,0,0,0,0,0,0
28.59343,-23.10028,5.889299,17.79856,0,0,0,0,0,0
28.62676,-23.09958,5.889971,17.79675,0,0,0,0,0,0
28.6601,-23.10028,5.889299,17.79856,0,0,0,0,0,0
28.69343,-23.10312,5.888799,17.79924,0,0,0,0,0,0
28.72676,-23.10561,5.890152,17.79494,0,0,0,0,0,0
28.7601,-23.10824,5.89101,17.79233,0,0,0,0,0,0
28.79343,-23.1106,5.893075,17.78639,0,0,0,0,0,0
28.82676,-23.1108,5.894806,17.78155,0,0,0,0,0,0
28.8601,-23.11035,5.896241,17.77696,0,0,0,0,0,0
28.89343,-23.11163,5.897532,17.77282,0,0,0,0,0,0
28.92676,-23.11226,5.897508,17.77095,0,0,0,0,0,0
28.9601,-23.11089,5.897736,17.76936,0,0,0,0,0,0
28.99343,-23.11234,5.89765,17.76848,0,0,0,0,0,0
29.02676,-23.11271,5.897883,17.76737,0,0,0,0,0,0
29.0601,-23.11397,5.897179,17.76932,0,0,0,0,0,0
29.09343,-23.11269,5.896544,17.7703,0,0,0,0,0,0
29.12676,-23.10838,5.896313,17.76974,0,0,0,0,0,0
29.1601,-23.1072,5.896161,17.76987,0,0,0,0,0,0
29.19343,-23.10654,5.896874,17.76808,0,0,0,0,0,0
29.22676,-23.10543,5.897042,17.76781,0,0,0,0,0,0
29.2601,-23.10654,5.896874,17.76808,0,0,0,0,0,0
29.29343,-23.10822,5.896558,17.76897,0,0,0,0,0,0
29.32676,-23.11056,5.896557,17.76961,0,0,0,0,0,0
29.3601,-23.11335,5.897108,17.76874,0,0,0,0,0,0
29.39343,-23.11393,5.895922,17.77137,0,0,0,0,0,0
29.42676,-23.11587,5.895201,17.77194,0,0,0,0,0,0
29.4601,-23.11833,5.894313,17.77261,0,0,0,0,0,0
29.49343,-23.11733,5.893435,17.77284,0,0,0,0,0,0
29.52676,-23.11815,5.891391,17.77484,0,0,0,0,0,0
29.5601,-23.11788,5.891307,17.77397,0,0,0,0,0,0
29.59343,-23.12205,5.889375,17.77663,0,0,0,0,0,0
29.62676,-23.12571,5.887784,17.77872,0,0,0,0,0,0
29.6601,-23.12773,5.886512,17.78044,0,0,0,0,0,0
29.69343,-23.12871,5.885715,17.78149,0,0,0,0,0,0
29.72676,-23.1286,5.883863,17.78475,0,0,0,0,0,0
29.7601,-23.12716,5.882393,17.78647,0,0,0,0,0,0
29.79343,-23.12444,5.878891,17.79157,0,0,0,0,0,0
29.82676,-23.12283,5.871011,17.80393,0,0,0,0,0,0
29.8601,-23.11938,5.861691,17.81936,0,0,0,0,0,0
29.89343,-23.12127,5.853658,17.83207,0,0,0,0,0,0
29.92676,-23.12259,5.844279,17.84414,0,0,0,0,0,0
29.9601,-23.12054,5.838121,17.85233,0,0,0,0,0,0
29.99343,-23.11756,5.831594,17.85986,0,0,0,0,0,0
30.02676,-23.11478,5.82141,17.87181,0,0,0,0,0,0
30.0601,-23.11254,5.810143,17.88067,0,0,0,0,0,0
30.09343,-23.10902,5.796716,17.89407,0,0,0,0,0,0
30.12676,-23.10625,5.785182,17.9095,0,0,0,0,0,0
30.1601,-23.10161,5.777764,17.92239,0,0,0,0,0,0
30.19343,-23.1,5.775531,17.92828,0,0,0,0,0,0
30.22676,-23.0991,5.773567,17.93183,0,0,0,0,0,0
30.2601,-23.09802,5.770124,17.93328,0,0,0,0,0,0
30.29343,-23.09614,5.766638,17.93298,0,0,0,0,0,0
30.32676,-23.09442,5.761852,17.93665,0,0,0,0,0,0
30.3601,-23.09108,5.758736,17.93908,0,0,0,0,0,0
30.39343,-23.08995,5.755589,17.94078,0,0,0,0,0,0
30.42676,-23.08589,5.749594,17.94154,0,0,0,0,0,0
30.4601,-23.08414,5.741027,17.94559,0,0,0,0,0,0
30.49343,-23.081,5.73017,17.95198,0,0,0,0,0,0
30.52676,-23.07754,5.720884,17.95674,0,0,0,0,0,0
30.5601,-23.07449,5.708778,17.96465,0,0,0,0,0,0
30.59343,-23.07209,5.699187,17.97317,0,0,0,0,0,0
30.62676,-23.06984,5.690295,17.98177,0,0,0,0,0,0
30.6601,-23.06876,5.684136,17.98626,0,0,0,0,0,0
30.69343,-23.06696,5.67826,17.99167,0,0,0,0,0,0
30.72676,-23.06608,5.672416,17.99672,0,0,0,0,0,0
30.7601,-23.0653,5.665198,18.00116,0,0,0,0,0,0
