Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ
127.4772,-23.51516,4.946424,17.92353,0,0,0
127.4857,-23.51705,4.945405,17.92451,0,0,0
127.495,-23.51705,4.945405,17.92451,0,0,0
127.5033,-23.51705,4.945405,17.92451,0,0,0
127.513,-23.51705,4.945405,17.92451,0,0,0
127.5213,-23.5177,4.945405,17.9245,0,0,0
127.5306,-23.5177,4.945405,17.9245,0,0,0
127.5388,-23.5177,4.945405,17.9245,0,0,0
127.547,-23.5177,4.945405,17.9245,0,0,0
127.5562,-23.5177,4.945405,17.9245,0,0,0
127.5644,-23.5177,4.945405,17.9245,0,0,0
127.5738,-23.5177,4.945405,17.9245,0,0,0
127.5817,-23.51986,4.944969,17.92395,0,0,0
127.5912,-23.51986,4.944969,17.92395,0,0,0
127.5993,-23.51986,4.944969,17.92395,0,0,0
127.6075,-23.52138,4.944534,17.92341,0,0,0
127.6169,-23.52138,4.944534,17.92341,0,0,0
127.6252,-23.521,4.945113,17.92189,0,0,0
127.6346,-23.521,4.945113,17.92189,0,0,0
127.6428,-23.5229,4.9441,17.92287,0,0,0
127.6519,-23.5229,4.9441,17.92287,0,0,0
127.66,-23.52317,4.944681,17.92134,0,0,0
127.669,-23.52317,4.944681,17.92134,0,0,0
127.6771,-23.52317,4.944681,17.92134,0,0,0
127.685,-23.52327,4.944364,17.92173,0,0,0
127.6946,-23.52327,4.944364,17.92173,0,0,0
127.7058,-23.52353,4.944945,17.9202,0,0,0
127.7168,-23.52353,4.944945,17.9202,0,0,0
127.7249,-23.52553,4.943614,17.92158,0,0,0
127.7346,-23.52553,4.943614,17.92158,0,0,0
127.7433,-23.52553,4.943614,17.92158,0,0,0
127.7529,-23.52553,4.943614,17.92158,0,0,0
127.7611,-23.52563,4.943296,17.92197,0,0,0
127.7707,-23.52563,4.943296,17.92197,0,0,0
127.7791,-23.52563,4.943296,17.92197,0,0,0
127.7873,-23.52535,4.94356,17.92085,0,0,0
127.7965,-23.52535,4.94356,17.92085,0,0,0
127.8047,-23.52535,4.94356,17.92085,0,0,0
127.814,-23.52535,4.94356,17.92085,0,0,0
127.8223,-23.52535,4.94356,17.92085,0,0,0
127.8316,-23.52535,4.94356,17.92085,0,0,0
127.8399,-23.52535,4.94356,17.92085,0,0,0
127.8481,-23.52535,4.94356,17.92085,0,0,0
127.8574,-23.52535,4.94356,17.92085,0,0,0
127.8655,-23.52551,4.943866,17.92148,0,0,0
127.8754,-23.52551,4.943866,17.92148,0,0,0
127.8841,-23.52551,4.943865,17.92148,0,0,0
127.8936,-23.52551,4.943865,17.92148,0,0,0
127.9017,-23.52551,4.943865,17.92148,0,0,0
127.911,-23.52551,4.943865,17.92148,0,0,0
127.9192,-23.52551,4.943865,17.92148,0,0,0
127.9275,-23.52703,4.943437,17.92094,0,0,0
127.9368,-23.52703,4.943437,17.92094,0,0,0
127.9452,-23.52616,4.943866,17.92147,0,0,0
127.9544,-23.52616,4.943866,17.92147,0,0,0
127.9627,-23.52578,4.944448,17.91995,0,0,0
127.973,-23.52578,4.944448,17.91995,0,0,0
127.9811,-23.5273,4.94402,17.91941,0,0,0
127.991,-23.5273,4.94402,17.91941,0,0,0
127.9992,-23.5273,4.94402,17.91941,0,0,0
128.0072,-23.5254,4.945034,17.91844,0,0,0
128.0169,-23.5254,4.945034,17.91844,0,0,0
128.0252,-23.5254,4.945034,17.91844,0,0,0
128.0345,-23.5254,4.945034,17.91844,0,0,0
128.0426,-23.52578,4.944449,17.91995,0,0,0
128.0518,-23.52578,4.944449,17.91995,0,0,0
128.0599,-23.52578,4.944449,17.91995,0,0,0
128.068,-23.52398,4.945146,17.91937,0,0,0
128.0773,-23.52398,4.945146,17.91937,0,0,0
128.0858,-23.52615,4.944715,17.91882,0,0,0
128.0952,-23.52615,4.944715,17.91882,0,0,0
128.1034,-23.52473,4.944828,17.91976,0,0,0
128.113,-23.52473,4.944828,17.91976,0,0,0
128.1212,-23.52635,4.944078,17.91961,0,0,0
128.1316,-23.52635,4.944078,17.91961,0,0,0
128.1398,-23.52635,4.944078,17.91961,0,0,0
128.1479,-23.52654,4.94344,17.92039,0,0,0
128.1575,-23.52654,4.94344,17.92039,0,0,0
128.1664,-23.52649,4.942816,17.92015,0,0,0
128.1762,-23.52649,4.942816,17.92015,0,0,0
128.1843,-23.52544,4.942343,17.92261,0,0,0
128.1939,-23.52544,4.942343,17.92261,0,0,0
128.202,-23.52531,4.942332,17.92208,0,0,0
128.2118,-23.52531,4.942332,17.92208,0,0,0
128.2203,-23.5253,4.942217,17.92204,0,0,0
128.2298,-23.5253,4.942217,17.92204,0,0,0
128.2381,-23.5253,4.942217,17.92204,0,0,0
128.2463,-23.52529,4.942146,17.92201,0,0,0
128.256,-23.52529,4.942146,17.92201,0,0,0
128.2646,-23.52529,4.942103,17.922,0,0,0
128.274,-23.52529,4.942103,17.922,0,0,0
128.282,-23.52529,4.942104,17.922,0,0,0
128.2917,-23.52529,4.942104,17.922,0,0,0
128.2999,-23.52529,4.942104,17.922,0,0,0
128.3083,-23.52491,4.94269,17.92048,0,0,0
128.3182,-23.52491,4.94269,17.92048,0,0,0
128.3283,-23.52376,4.942471,17.92252,0,0,0
128.3379,-23.52376,4.942471,17.92252,0,0,0
128.3461,-23.52376,4.94247,17.92252,0,0,0
128.3557,-23.52376,4.94247,17.92252,0,0,0
128.3642,-23.52376,4.94247,17.92252,0,0,0
128.3739,-23.52376,4.94247,17.92252,0,0,0
128.382,-23.5249,4.942624,17.92046,0,0,0
128.3912,-23.5249,4.942624,17.92046,0,0,0
128.3999,-23.5249,4.942624,17.92046,0,0,0
128.4081,-23.525,4.942304,17.92085,0,0,0
128.4184,-23.525,4.942304,17.92085,0,0,0
128.4268,-23.52538,4.941718,17.92237,0,0,0
128.4364,-23.52538,4.941718,17.92237,0,0,0
128.4454,-23.52407,4.942025,17.92317,0,0,0
128.4549,-23.52407,4.942025,17.92317,0,0,0
128.4629,-23.5239,4.942535,17.9217,0,0,0
128.472,-23.5239,4.942535,17.9217,0,0,0
128.4802,-23.52471,4.941511,17.92369,0,0,0
128.4898,-23.52471,4.941511,17.92369,0,0,0
128.4982,-23.52471,4.941511,17.92369,0,0,0
128.5064,-23.5247,4.942365,17.92104,0,0,0
128.5159,-23.5247,4.942365,17.92104,0,0,0
128.5242,-23.52474,4.94224,17.92119,0,0,0
128.5346,-23.52474,4.94224,17.92119,0,0,0
128.5434,-23.52476,4.942163,17.92128,0,0,0
128.5529,-23.52476,4.942163,17.92128,0,0,0
128.5611,-23.5244,4.942707,17.91982,0,0,0
128.5703,-23.5244,4.942707,17.91982,0,0,0
128.5786,-23.5244,4.942707,17.91982,0,0,0
128.5867,-23.52415,4.942906,17.91879,0,0,0
128.5962,-23.52415,4.942906,17.91879,0,0,0
128.6045,-23.52415,4.942906,17.91879,0,0,0
128.6137,-23.52415,4.942906,17.91879,0,0,0
128.622,-23.52415,4.942906,17.91879,0,0,0
128.6311,-23.52415,4.942906,17.91879,0,0,0
128.6398,-23.52415,4.942906,17.91879,0,0,0
128.6483,-23.52377,4.943501,17.91728,0,0,0
128.6576,-23.52377,4.943501,17.91728,0,0,0
128.6658,-23.52393,4.943803,17.91791,0,0,0
128.6751,-23.52393,4.943803,17.91791,0,0,0
128.6833,-23.52545,4.94337,17.91736,0,0,0
128.6931,-23.52545,4.94337,17.91736,0,0,0
128.7013,-23.52356,4.944397,17.91639,0,0,0
128.7107,-23.52356,4.944397,17.91639,0,0,0
128.7191,-23.52356,4.944397,17.91639,0,0,0
128.7273,-23.52356,4.944397,17.91639,0,0,0
128.7366,-23.52356,4.944397,17.91639,0,0,0
128.7449,-23.52319,4.944995,17.91488,0,0,0
128.7541,-23.52319,4.944995,17.91488,0,0,0
128.7625,-23.52383,4.944994,17.91487,0,0,0
128.7719,-23.52383,4.944994,17.91487,0,0,0
128.78,-23.52383,4.944994,17.91487,0,0,0
128.7881,-23.52535,4.944562,17.91433,0,0,0
128.7975,-23.52535,4.944562,17.91433,0,0,0
128.806,-23.52383,4.944994,17.91487,0,0,0
128.8166,-23.52383,4.944994,17.91487,0,0,0
128.8255,-23.52383,4.944994,17.91487,0,0,0
128.8362,-23.52383,4.944994,17.91487,0,0,0
128.8458,-23.52346,4.945593,17.91336,0,0,0
128.8549,-23.52346,4.945593,17.91336,0,0,0
128.8631,-23.52346,4.945593,17.91335,0,0,0
128.8725,-23.52346,4.945593,17.91335,0,0,0
128.8806,-23.52346,4.945593,17.91335,0,0,0
128.8898,-23.52346,4.945593,17.91335,0,0,0
128.8981,-23.52346,4.945593,17.91335,0,0,0
128.9063,-23.52346,4.945593,17.91335,0,0,0
128.9155,-23.52346,4.945593,17.91335,0,0,0
128.9237,-23.52346,4.945593,17.91335,0,0,0
128.9329,-23.52346,4.945593,17.91335,0,0,0
128.9411,-23.52346,4.945593,17.91336,0,0,0
128.9505,-23.52346,4.945593,17.91336,0,0,0
128.959,-23.52346,4.945593,17.91336,0,0,0
128.9676,-23.52383,4.944994,17.91487,0,0,0
128.977,-23.52383,4.944994,17.91487,0,0,0
128.985,-23.52383,4.944994,17.91487,0,0,0
128.9944,-23.52383,4.944994,17.91487,0,0,0
129.0024,-23.52383,4.944994,17.91487,0,0,0
129.0117,-23.52383,4.944994,17.91487,0,0,0
129.0198,-23.52383,4.944994,17.91487,0,0,0
129.0278,-23.52383,4.944994,17.91487,0,0,0
129.0372,-23.52383,4.944994,17.91487,0,0,0
129.0451,-23.52383,4.944994,17.91487,0,0,0
129.0547,-23.52383,4.944994,17.91487,0,0,0
129.067,-23.52296,4.945429,17.91541,0,0,0
129.0763,-23.52296,4.945429,17.91541,0,0,0
129.0843,-23.52296,4.945429,17.91541,0,0,0
129.0935,-23.52296,4.945429,17.91541,0,0,0
129.1017,-23.52296,4.945429,17.91541,0,0,0
129.1111,-23.52296,4.945429,17.91541,0,0,0
129.1193,-23.52296,4.945429,17.91541,0,0,0
129.1277,-23.5236,4.945429,17.9154,0,0,0
129.1371,-23.5236,4.945429,17.9154,0,0,0
129.1453,-23.5236,4.945429,17.9154,0,0,0
129.1548,-23.5236,4.945429,17.9154,0,0,0
129.1633,-23.52246,4.945269,17.91746,0,0,0
129.1727,-23.52246,4.945269,17.91746,0,0,0
129.1807,-23.5236,4.945429,17.9154,0,0,0
129.1901,-23.5236,4.945429,17.9154,0,0,0
129.1982,-23.5236,4.945429,17.9154,0,0,0
129.2066,-23.52462,4.944832,17.9169,0,0,0
129.2163,-23.52462,4.944832,17.9169,0,0,0
129.2247,-23.52425,4.945428,17.91539,0,0,0
129.2339,-23.52425,4.945428,17.91539,0,0,0
129.2421,-23.52425,4.945428,17.91539,0,0,0
129.2514,-23.52425,4.945428,17.91539,0,0,0
129.2598,-23.52425,4.945428,17.91539,0,0,0
129.268,-23.52435,4.945108,17.91578,0,0,0
129.2773,-23.52435,4.945108,17.91578,0,0,0
129.2854,-23.52283,4.945545,17.91633,0,0,0
129.2949,-23.52283,4.945545,17.91633,0,0,0
129.303,-23.52283,4.945545,17.91633,0,0,0
129.3123,-23.52283,4.945545,17.91633,0,0,0
129.3208,-23.52246,4.946144,17.91482,0,0,0
129.3313,-23.52246,4.946144,17.91482,0,0,0
129.3399,-23.52246,4.946144,17.91482,0,0,0
129.3482,-23.52246,4.946144,17.91482,0,0,0
129.3573,-23.52246,4.946144,17.91482,0,0,0
129.3655,-23.52246,4.946144,17.91482,0,0,0
129.3747,-23.52246,4.946144,17.91482,0,0,0
129.3829,-23.52218,4.946424,17.9137,0,0,0
129.392,-23.52218,4.946424,17.9137,0,0,0
129.4003,-23.52471,4.945387,17.91465,0,0,0
129.4097,-23.52471,4.945387,17.91465,0,0,0
129.4177,-23.52471,4.945387,17.91465,0,0,0
129.4259,-23.52282,4.946424,17.91369,0,0,0
129.4357,-23.52282,4.946424,17.91369,0,0,0
129.4441,-23.52282,4.946424,17.91369,0,0,0
129.4534,-23.52282,4.946424,17.91369,0,0,0
129.4615,-23.52299,4.946724,17.91432,0,0,0
129.4709,-23.52299,4.946724,17.91432,0,0,0
129.4791,-23.52299,4.946724,17.91432,0,0,0
129.4875,-23.52299,4.946724,17.91432,0,0,0
129.4968,-23.52299,4.946724,17.91432,0,0,0
129.5049,-23.52315,4.947023,17.91495,0,0,0
129.5142,-23.52315,4.947023,17.91495,0,0,0
129.5224,-23.52277,4.947625,17.91344,0,0,0
129.5313,-23.52277,4.947625,17.91344,0,0,0
129.5392,-23.52277,4.947625,17.91344,0,0,0
129.5472,-23.5224,4.948229,17.91193,0,0,0
129.5568,-23.5224,4.948229,17.91193,0,0,0
129.5648,-23.52256,4.948528,17.91256,0,0,0
129.5737,-23.52256,4.948528,17.91256,0,0,0
129.5815,-23.52272,4.948828,17.91319,0,0,0
129.5907,-23.52272,4.948828,17.91319,0,0,0
129.5984,-23.52272,4.948828,17.91319,0,0,0
129.6064,-23.52272,4.948828,17.91319,0,0,0
129.6153,-23.52272,4.948828,17.91319,0,0,0
129.6234,-23.52272,4.948827,17.91319,0,0,0
129.6328,-23.52272,4.948827,17.91319,0,0,0
129.6406,-23.52282,4.948506,17.91358,0,0,0
129.6499,-23.52282,4.948506,17.91358,0,0,0
129.6579,-23.52282,4.948506,17.91358,0,0,0
129.6658,-23.52451,4.947222,17.91513,0,0,0
129.6847,-23.52762,4.944042,17.91973,0,0,0
129.6941,-23.52762,4.944042,17.91973,0,0,0
129.7024,-23.53191,4.942412,17.92373,0,0,0
129.7124,-23.53191,4.942412,17.92373,0,0,0
129.7214,-23.53645,4.943025,17.92725,0,0,0
129.7319,-23.53645,4.943025,17.92725,0,0,0
129.7403,-23.53768,4.944754,17.92935,0,0,0
129.7503,-23.53768,4.944754,17.92935,0,0,0
129.7597,-23.53768,4.944754,17.92935,0,0,0
129.7697,-23.53863,4.945657,17.93148,0,0,0
129.7798,-23.53863,4.945657,17.93148,0,0,0
129.788,-23.53846,4.946311,17.93337,0,0,0
129.7978,-23.53846,4.946311,17.93337,0,0,0
129.8064,-23.54026,4.946726,17.93304,0,0,0
129.8168,-23.54026,4.946726,17.93304,0,0,0
129.8259,-23.54045,4.946697,17.93326,0,0,0
129.8353,-23.54045,4.946697,17.93326,0,0,0
129.8433,-23.53933,4.94684,17.93417,0,0,0
129.8529,-23.53933,4.94684,17.93417,0,0,0
129.8616,-23.53968,4.943016,17.93211,0,0,0
129.8711,-23.53968,4.943016,17.93211,0,0,0
129.8797,-23.53968,4.943016,17.93211,0,0,0
129.8879,-23.5351,4.94378,17.92916,0,0,0
129.8972,-23.5351,4.94378,17.92916,0,0,0
129.9053,-23.53113,4.943609,17.92871,0,0,0
129.9145,-23.53113,4.943609,17.92871,0,0,0
129.9229,-23.52732,4.945649,17.92706,0,0,0
129.932,-23.52732,4.945649,17.92706,0,0,0
129.9401,-23.52278,4.9492,17.92386,0,0,0
129.9495,-23.52278,4.9492,17.92386,0,0,0
129.9579,-23.52278,4.9492,17.92386,0,0,0
129.9659,-23.51853,4.951587,17.92257,0,0,0
129.9752,-23.51853,4.951587,17.92257,0,0,0
129.9833,-23.51627,4.953238,17.9201,0,0,0
129.9923,-23.51627,4.953238,17.9201,0,0,0
130.0002,-23.51402,4.9549,17.91763,0,0,0
130.0094,-23.51402,4.9549,17.91763,0,0,0
130.0173,-23.51402,4.9549,17.91763,0,0,0
130.0255,-23.51027,4.957024,17.91571,0,0,0
130.0346,-23.51027,4.957024,17.91571,0,0,0
130.0428,-23.51027,4.957024,17.91571,0,0,0
130.0519,-23.51027,4.957024,17.91571,0,0,0
130.0601,-23.50839,4.958091,17.91475,0,0,0
130.0697,-23.50839,4.958091,17.91475,0,0,0
130.0779,-23.50839,4.958091,17.91475,0,0,0
130.0858,-23.50803,4.958704,17.91324,0,0,0
130.095,-23.50803,4.958704,17.91324,0,0,0
130.103,-23.50616,4.959778,17.91229,0,0,0
130.1124,-23.50616,4.959778,17.91229,0,0,0
130.1204,-23.50616,4.959779,17.91229,0,0,0
130.1298,-23.50616,4.959779,17.91229,0,0,0
130.1379,-23.50616,4.959779,17.91229,0,0,0
130.1461,-23.50632,4.960074,17.91291,0,0,0
130.1556,-23.50632,4.960074,17.91291,0,0,0
130.1638,-23.50595,4.960692,17.91141,0,0,0
130.173,-23.50595,4.960692,17.91141,0,0,0
130.1811,-23.50595,4.960692,17.91141,0,0,0
130.1903,-23.50595,4.960692,17.91141,0,0,0
130.1983,-23.50595,4.960692,17.91141,0,0,0
130.2064,-23.50605,4.96037,17.9118,0,0,0
130.2156,-23.50605,4.96037,17.9118,0,0,0
130.2237,-23.50605,4.96037,17.9118,0,0,0
130.2328,-23.50605,4.96037,17.9118,0,0,0
130.2411,-23.50605,4.96037,17.9118,0,0,0
130.2501,-23.50605,4.96037,17.9118,0,0,0
130.2582,-23.50605,4.96037,17.9118,0,0,0
130.2661,-23.50455,4.960828,17.91235,0,0,0
130.2753,-23.50455,4.960828,17.91235,0,0,0
130.2835,-23.50304,4.961289,17.9129,0,0,0
130.2927,-23.50304,4.961289,17.9129,0,0,0
130.301,-23.50341,4.960671,17.91441,0,0,0
130.3103,-23.50341,4.960671,17.91441,0,0,0
130.3186,-23.50341,4.960671,17.91441,0,0,0
130.3277,-23.50371,4.959436,17.91568,0,0,0
130.3371,-23.50371,4.959436,17.91568,0,0,0
130.3456,-23.50257,4.959284,17.91774,0,0,0
130.355,-23.50257,4.959284,17.91774,0,0,0
130.3635,-23.50294,4.958672,17.91925,0,0,0
130.3729,-23.50294,4.958672,17.91925,0,0,0
130.3809,-23.50257,4.959284,17.91774,0,0,0
130.39,-23.50257,4.959284,17.91774,0,0,0
130.3982,-23.50257,4.959284,17.91774,0,0,0
130.4063,-23.50257,4.959284,17.91774,0,0,0
130.4158,-23.50257,4.959284,17.91774,0,0,0
130.4239,-23.50294,4.958672,17.91925,0,0,0
130.4333,-23.50294,4.958672,17.91925,0,0,0
130.4424,-23.50294,4.958672,17.91925,0,0,0
130.4515,-23.50294,4.958672,17.91925,0,0,0
130.4597,-23.50294,4.958672,17.91925,0,0,0
130.4678,-23.50294,4.958672,17.91925,0,0,0
130.4772,-23.50294,4.958672,17.91925,0,0,0
130.4852,-23.50315,4.957762,17.92013,0,0,0
130.4946,-23.50315,4.957762,17.92013,0,0,0
130.5025,-23.50315,4.957762,17.92013,0,0,0
130.5119,-23.50315,4.957762,17.92013,0,0,0
130.52,-23.50502,4.95669,17.92109,0,0,0
130.5291,-23.50502,4.95669,17.92109,0,0,0
130.5371,-23.50502,4.95669,17.92109,0,0,0
130.5452,-23.50502,4.95669,17.92109,0,0,0
130.5545,-23.50502,4.95669,17.92109,0,0,0
130.5625,-23.50388,4.956545,17.92316,0,0,0
130.5721,-23.50388,4.956545,17.92316,0,0,0
130.5809,-23.50539,4.956083,17.9226,0,0,0
130.5906,-23.50539,4.956083,17.9226,0,0,0
130.5987,-23.50539,4.956083,17.9226,0,0,0
130.6067,-23.50361,4.955939,17.92467,0,0,0
130.6161,-23.50361,4.955939,17.92467,0,0,0
130.6246,-23.50268,4.955336,17.92618,0,0,0
130.634,-23.50268,4.955336,17.92618,0,0,0
130.6434,-23.50138,4.955336,17.92619,0,0,0
130.6526,-23.50138,4.955336,17.92619,0,0,0
130.6608,-23.49707,4.956266,17.92729,0,0,0
130.6702,-23.49707,4.956266,17.92729,0,0,0
130.6783,-23.49707,4.956266,17.92729,0,0,0
130.6884,-23.491,4.95568,17.93179,0,0,0
130.6974,-23.491,4.95568,17.93179,0,0,0
130.7054,-23.48388,4.957101,17.93341,0,0,0
130.7144,-23.48388,4.957101,17.93341,0,0,0
130.7224,-23.47677,4.95854,17.93502,0,0,0
130.7315,-23.47677,4.95854,17.93502,0,0,0
130.7402,-23.46955,4.958753,17.9389,0,0,0
130.7499,-23.46955,4.958753,17.9389,0,0,0
130.7582,-23.46955,4.958753,17.9389,0,0,0
130.7665,-23.45446,4.960651,17.94527,0,0,0
130.7758,-23.45446,4.960651,17.94527,0,0,0
130.784,-23.4424,4.963048,17.94921,0,0,0
130.7933,-23.4424,4.963048,17.94921,0,0,0
130.8012,-23.436,4.963282,17.95515,0,0,0
130.8106,-23.436,4.963282,17.95515,0,0,0
130.8186,-23.436,4.963282,17.95515,0,0,0
130.8267,-23.42493,4.964234,17.96462,0,0,0
130.8362,-23.42493,4.964234,17.96462,0,0,0
130.8445,-23.41829,4.964825,17.96943,0,0,0
130.8537,-23.41829,4.964825,17.96943,0,0,0
130.8616,-23.41416,4.96432,17.97526,0,0,0
130.8709,-23.41416,4.96432,17.97526,0,0,0
130.8795,-23.41416,4.96432,17.97526,0,0,0
130.888,-23.41038,4.963262,17.98262,0,0,0
130.8968,-23.41038,4.963262,17.98262,0,0,0
130.9048,-23.40644,4.963799,17.98516,0,0,0
130.9137,-23.40644,4.963799,17.98516,0,0,0
130.9215,-23.40464,4.963785,17.9872,0,0,0
130.9302,-23.40464,4.963785,17.9872,0,0,0
130.9382,-23.40464,4.963785,17.9872,0,0,0
130.946,-23.40011,4.96401,17.99009,0,0,0
130.9554,-23.40011,4.96401,17.99009,0,0,0
130.9631,-23.39679,4.963921,17.99129,0,0,0
130.9722,-23.39679,4.963921,17.99129,0,0,0
130.9799,-23.39679,4.963921,17.99129,0,0,0
130.9876,-23.39332,4.962609,17.99475,0,0,0
130.9967,-23.39332,4.962609,17.99475,0,0,0
131.0048,-23.39267,4.960733,17.99775,0,0,0
131.0139,-23.39267,4.960733,17.99775,0,0,0
131.0218,-23.39158,4.959748,17.99883,0,0,0
131.0311,-23.39158,4.959748,17.99883,0,0,0
131.0395,-23.39158,4.959748,17.99883,0,0,0
131.0475,-23.38944,4.958436,18.00237,0,0,0
131.0566,-23.38944,4.958436,18.00237,0,0,0
131.0645,-23.38869,4.956885,18.00497,0,0,0
131.0738,-23.38869,4.956885,18.00497,0,0,0
131.0836,-23.38895,4.955895,18.00614,0,0,0
131.0929,-23.38895,4.955895,18.00614,0,0,0
131.1012,-23.38947,4.954675,18.00844,0,0,0
131.1107,-23.38947,4.954675,18.00844,0,0,0
131.1191,-23.38947,4.954675,18.00844,0,0,0
131.1273,-23.38891,4.95412,18.01307,0,0,0
131.1365,-23.38891,4.95412,18.01307,0,0,0
131.1446,-23.39108,4.952445,18.0156,0,0,0
131.154,-23.39108,4.952445,18.0156,0,0,0
131.1619,-23.39065,4.952465,18.01772,0,0,0
131.1712,-23.39065,4.952465,18.01772,0,0,0
131.1793,-23.39065,4.952465,18.01772,0,0,0
131.1872,-23.39256,4.951017,18.0191,0,0,0
131.1965,-23.39256,4.951017,18.0191,0,0,0
131.2046,-23.39309,4.949809,18.02142,0,0,0
