Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ,BlueSphereX,BlueSphereY,BlueSphereZ
34.96667,-23.71488,5.548211,17.20603,0,0,0,0,0,0
35,-23.71129,5.55407,17.18876,0,0,0,0,0,0
35.03334,-23.70675,5.55832,17.17549,0,0,0,0,0,0
35.06667,-23.71012,5.560862,17.16547,0,0,0,0,0,0
35.1,-23.7128,5.56123,17.16022,0,0,0,0,0,0
35.13334,-23.7148,5.560109,17.15748,0,0,0,0,0,0
35.16667,-23.71451,5.558922,17.15803,0,0,0,0,0,0
35.2,-23.70883,5.5535,17.17105,0,0,0,0,0,0
35.23333,-23.70621,5.550909,17.17728,0,0,0,0,0,0
35.26667,-23.70183,5.547388,17.18825,0,0,0,0,0,0
35.3,-23.69682,5.544539,17.19942,0,0,0,0,0,0
35.33334,-23.69298,5.540751,17.21308,0,0,0,0,0,0
35.36667,-23.69014,5.536498,17.22758,0,0,0,0,0,0
35.4,-23.68401,5.530067,17.25172,0,0,0,0,0,0
35.43333,-23.67875,5.526201,17.26913,0,0,0,0,0,0
35.46667,-23.67495,5.52141,17.28945,0,0,0,0,0,0
35.5,-23.66677,5.51904,17.30533,0,0,0,0,0,0
35.53334,-23.65185,5.518307,17.3196,0,0,0,0,0,0
35.56667,-23.62873,5.520392,17.32868,0,0,0,0,0,0
35.6,-23.60094,5.523632,17.32392,0,0,0,0,0,0
35.63334,-23.57242,5.526259,17.30969,0,0,0,0,0,0
35.66667,-23.55342,5.524766,17.29587,0,0,0,0,0,0
35.7,-23.53599,5.522739,17.28028,0,0,0,0,0,0
35.73333,-23.52066,5.52003,17.2638,0,0,0,0,0,0
35.76667,-23.50857,5.514583,17.24985,0,0,0,0,0,0
35.8,-23.49779,5.511096,17.2442,0,0,0,0,0,0
35.83334,-23.4912,5.507819,17.24327,0,0,0,0,0,0
35.86667,-23.48402,5.506452,17.24481,0,0,0,0,0,0
35.9,-23.4817,5.505235,17.24479,0,0,0,0,0,0
35.93333,-23.48604,5.503997,17.24303,0,0,0,0,0,0
35.96667,-23.49052,5.504128,17.2362,0,0,0,0,0,0
36,-23.49707,5.503309,17.23078,0,0,0,0,0,0
36.03334,-23.49721,5.504705,17.22571,0,0,0,0,0,0
36.06667,-23.50093,5.503828,17.22197,0,0,0,0,0,0
36.1,-23.5005,5.50443,17.22048,0,0,0,0,0,0
36.13334,-23.49962,5.50564,17.21749,0,0,0,0,0,0
36.16667,-23.50252,5.504879,17.21633,0,0,0,0,0,0
36.2,-23.50556,5.505585,17.21012,0,0,0,0,0,0
36.23333,-23.51151,5.505599,17.20275,0,0,0,0,0,0
36.26667,-23.51455,5.506392,17.19656,0,0,0,0,0,0
